page,block_id,raw_label,content_preview,bbox,role,role_confidence,evidence,seed_role,seed_confidence,zone,style_family,marker_type,render_default,index_default
15,3,text,"pFAK-mediated mechanotransduction via the ERK and P38 signalling pathways [35–37] was investigated (Fig. 5F-G). FAK phosphorylation was reduced by Z-directed PEMFs for MSCs on TCP, whereas they exerte","[84.0, 1352.0, 1045.0, 1549.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
15,4,number,14,"[1027.0, 1561.0, 1056.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
16,0,header,Journal Pre-proof,"[476.0, 53.0, 712.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p16 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
16,1,text,"both the RND and ALN scaffolds, whereas they had no effect on MSCs on TCP. ERK phosphorylation was reduced by X-directed PEMFs on the RND and ALN scaffolds. Notably, PEMFs of either Z or X orientation","[83.0, 103.0, 1046.0, 577.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
16,2,paragraph_title,3.7. Dynamic effects of directional PEMFs on YAP expression,"[121.0, 612.0, 784.0, 638.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 3.7. Dynamic effects of directional PEMFs on YAP expression""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
16,3,text,"YAP, a mechanosensitive transcriptional co-activator [38,39], exhibited predominantly cytoplasmic localisation in MSCs on the RND scaffolds, whereas greater nuclear localisation was detected in MSCs o","[83.0, 662.0, 1054.0, 1471.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
16,4,paragraph_title,3.8. Role of pFAK in transducing PEMF effect on MSC chondrogenesis,"[121.0, 1507.0, 881.0, 1535.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 3.8. Role of pFAK in transducing PEMF effect on MSC chondrog""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
16,5,number,15,"[1027.0, 1561.0, 1055.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
17,0,header,Journal Pre-proof,"[476.0, 53.0, 713.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p17 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
17,1,text,"Inhibition of FAK phosphorylation confirmed the role of pFAK in transducing the effects of directional PEMFs on MSC chondrogenesis within the RND scaffolds. The pFAK inhibitor, PF573228 (pFAKi), suppr","[84.0, 103.0, 1053.0, 855.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
17,2,text,"3.9. Effects of directional PEMFs on mitochondrial stress and the role of pFAK
Prior reports have shown that analogous PEMFs exert developmental consequences by modulating mitochondrial function [24,3","[84.0, 887.0, 1055.0, 1527.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,heading_numbered,True,True
17,3,number,16,"[1027.0, 1561.0, 1056.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
18,0,header,Journal Pre-proof,"[477.0, 53.0, 712.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p18 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
18,1,text,but was strongly suppressed pFAK inhibition in all conditions.,"[84.0, 102.0, 741.0, 131.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
18,2,paragraph_title,4. Discussion,"[85.0, 237.0, 256.0, 264.0]",section_heading,0.85,"[""paragraph_title label with numbering: 4. Discussion""]",section_heading,0.85,body_zone,heading_like,heading_numbered,True,True
18,3,text,"Existing studies examining the capacity of PEMF-based strategies to promote MSC chondrogenesis have generated conflicting results. Notable discrepancies are the duration and frequency of exposure, whe","[83.0, 292.0, 1046.0, 1151.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
18,4,text,The distinct substrates compared in this study established diverse micromechanical cellular environments. MSCs on TCP and the ALN scaffolds displayed morphologies and cytoskeletal arrangements charact,"[83.0, 1189.0, 1040.0, 1549.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
18,5,number,17,"[1028.0, 1561.0, 1055.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
19,0,header,Journal Pre-proof,"[476.0, 53.0, 712.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p19 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
19,1,text,cytoplasmic YAP localisation.,"[84.0, 103.0, 404.0, 131.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
19,2,text,"MSCs with rounded morphologies are associated with great chondrogenic potential [44,45], coinciding with evidence that low levels of cytoskeleton tension are more
permissive for chondrogenesis [46,47]","[84.0, 172.0, 1054.0, 808.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
19,3,text,"Both RND and ALN fibrous scaffolds have previously been demonstrated to be conducive for MSC chondrogenesis [53,54], with ALN fibres biasing differentiation towards a fibrocartilage phenotype [29,30],","[83.0, 847.0, 1049.0, 1538.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
19,4,number,18,"[1028.0, 1561.0, 1056.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
20,0,header,Journal Pre-proof,"[476.0, 53.0, 713.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p20 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
20,1,text,which Z-directed PEMFs to promote MSC-chondrogenesis chondrogenesis.,"[84.0, 102.0, 893.0, 131.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
20,2,text,"PEMFs administered parallel to the plane of the tissue culture dish, in either the X or Y directions, attenuated cell proliferation on either nanofibrous scaffold (Fig. 3E). Viability of MSCs was not ","[84.0, 172.0, 1050.0, 643.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
20,3,text,"Agreeing with our previous report examining PEMF-induced MSC chondrogenesis in pellet cultures [23], a single 10-min exposure administered at the start of differentiation induction was more chondrogen","[84.0, 679.0, 1049.0, 1551.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
20,4,number,19,"[1028.0, 1561.0, 1056.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
21,0,paragraph_title,Journal Pre-proof,"[475.0, 52.0, 714.0, 82.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p21 y=52/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
21,1,text,"6B), increased ERK phosphorylation (Fig. 5F-G) and, accordingly, enhanced","[83.0, 103.0, 907.0, 131.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,2,text,"chondrogenesis. By direct contrast, X-directed PEMFs applied to the RND scaffolds","[84.0, 159.0, 981.0, 186.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,3,text,"increased FAK activation, decreased ERK phosphorylation (Fig. 6G), pro","[84.0, 213.0, 970.0, 240.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,4,text,detectable change in YAP localisation (Fig. 6B) and inhibited MSC chondrogenesis. Since,"[84.0, 268.0, 1047.0, 295.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,5,text,neither the macroscopic mechanical environment nor amplitude of the magnetic fields,"[84.0, 323.0, 1004.0, 351.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,6,text,"differ in the distinct orientations, differences in cell sheet spreading in the horizontal (plane","[85.0, 378.0, 1051.0, 406.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,7,text,of the dish) and vertical planes are the most likely variable to account for the detected,"[84.0, 434.0, 1001.0, 461.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,8,text,difference (Fig. 1B). These results reveal an interplay between magnetic field directionality,"[85.0, 489.0, 1049.0, 517.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,9,text,"and the mechanical preconditioning conferred by fibrous scaffolds, mediated via","[84.0, 544.0, 941.0, 572.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,10,text,cytoskeleton dynamics involving the FAK/ERK/YAP signalling axis.,"[86.0, 600.0, 802.0, 627.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,11,text,Mitochondrial interplay between mechanotransduction and magnetoreception,"[86.0, 666.0, 913.0, 694.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,12,text,"We have previously demonstrated that PEMFs induce calcium entry through transient receptor potential (TRPC1) channels [24], promoting both in vitro chondrogenesis [23] and myogenesis [31] by activatin","[84.0, 735.0, 1051.0, 925.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,13,text,"mechanotransduction [55] and magnetoreception [23,31], which, in turn, would influence cytoskeletal remodelling and associated mechanotransduction [56]. On another level, mitochondrial activation and ","[83.0, 957.0, 1025.0, 1148.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,14,text,"[57,58]. It is thus consistend with available evidence that mechanotransduction and","[85.0, 1175.0, 974.0, 1203.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,15,paragraph_title,"magnetoreception interact via a mutual impingement upon mitochondrial respiration. Here,","[85.0, 1232.0, 1051.0, 1260.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: magnetoreception interact via a mutual impingement upon mito""]",subsection_heading,0.6,body_zone,body_like,none,True,True
21,16,text,we show that PEMF directionality differentially modulates mitochondrial respiration in,"[84.0, 1286.0, 993.0, 1314.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,17,paragraph_title,MSCs undergoing chondrogenesis. Z-directed PEMFs applied to MSCs on the RND scaffolds moderately stimulated basal respiration that correlated with enhanced,"[85.0, 1340.0, 983.0, 1424.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: MSCs undergoing chondrogenesis. Z-directed PEMFs applied to ""]",subsection_heading,0.6,body_zone,body_like,none,True,True
21,18,footer,,"[85.0, 1396.0, 934.0, 1424.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,empty,False,False
21,19,text,"chondrogenic outcome, whereas X-directed PEMFs produced more exaggerated","[85.0, 1452.0, 950.0, 1480.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,20,text,increases respiratory capacities (Fig. 8) that instead coincided with compromised,"[85.0, 1507.0, 952.0, 1535.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,21,number,20,"[1026.0, 1561.0, 1056.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
22,0,header,Journal Pre-proof,"[475.0, 53.0, 714.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p22 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
22,1,text,"chondrogenic induction (Fig. 4A). Subtle differences in ROS levels have been shown to have disparate effects on MSC-derived chondogenesis [57–59]. For instance, whereas NADPH oxidases-generated ROS ar","[86.0, 82.0, 1051.0, 898.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
22,2,paragraph_title,"TRPC1 is activated by ROS [66] and conversely, TRPC1-mediated calcium entry","[85.0, 943.0, 951.0, 971.0]",section_heading,0.6,"[""unnumbered paragraph_title, inferred level section_heading: TRPC1 is activated by ROS [66] and conversely, TRPC1-mediate""]",section_heading,0.6,body_zone,body_like,none,True,True
22,3,paragraph_title,"mitohormesis [31]. FAK staining indicates that resting cytoskeletal tensions of MSCs are least on the RND scaffolds and highest on TCP (Fig. 5B, D-E). Accepting that PEMF","[84.0, 1164.0, 1030.0, 1247.0]",section_heading,0.6,"[""unnumbered paragraph_title, inferred level section_heading: mitohormesis [31]. FAK staining indicates that resting cytos""]",section_heading,0.6,body_zone,body_like,none,True,True
22,4,footer,,"[85.0, 1219.0, 987.0, 1247.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,empty,False,False
22,5,text,"exposure and resting mechanotransduction act cumulatively in a mitohormetic fashion,","[85.0, 1275.0, 1010.0, 1301.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
22,6,paragraph_title,increases and decreases (excessive mitochondrial activation) in FAK phosphorylation in response to magnetic exposure of fixed amplitude substantiates pre-existing low and high,"[85.0, 1330.0, 1043.0, 1412.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: increases and decreases (excessive mitochondrial activation)""]",subsection_heading,0.6,body_zone,body_like,none,True,True
22,7,footer,,"[85.0, 1385.0, 1043.0, 1412.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,empty,False,False
22,8,text,"levels of resting mechanical tension, respectively, correspondent to X-directed PEMFs","[87.0, 1440.0, 1009.0, 1467.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
22,9,text,applied to MSCs on the RND scaffolds and Z-directed PEMFs applied to MSCs on TCP,"[85.0, 1494.0, 1022.0, 1522.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
22,10,number,21,"[1026.0, 1561.0, 1054.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
23,0,paragraph_title,Journal Pre-proof,"[476.0, 53.0, 713.0, 82.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p23 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
23,1,text,"(Fig. 5D-E). It must be stipulated, however, that these results are cumulative, representing the combined mitochondrial responses of cytoskeletal-based mechanotransduction in conjunction with those in","[84.0, 88.0, 1052.0, 458.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
23,2,paragraph_title,Influence of magnetic field directionality,"[86.0, 501.0, 513.0, 528.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: Influence of magnetic field directionality""]",subsection_heading,0.6,body_zone,heading_like,none,True,True
23,3,text,Previous studies have demonstrated an anisotropic relationship between magnetic field direction and induced mitochondrial respiration [67]. Having shown that similar PEMFs to those employed in present,"[85.0, 578.0, 1049.0, 1501.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
23,4,text,maxima and minima: 1) cells plated in 2D in the X-Y plane in response to Z-directed fields,"[85.0, 1507.0, 1047.0, 1535.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
23,5,number,22,"[1026.0, 1561.0, 1056.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
24,0,header,Journal Pre-proof,"[476.0, 53.0, 712.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p24 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
24,1,text,"and; 2) Y-aligned cells exposed to Y-directed fields, respectively, in accordance with this
proposed mechanism.","[84.0, 101.0, 1029.0, 186.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
24,2,paragraph_title,5. Conclusion,"[84.0, 226.0, 259.0, 252.0]",section_heading,0.85,"[""paragraph_title label with numbering: 5. Conclusion""]",section_heading,0.85,body_zone,heading_like,heading_numbered,True,True
24,3,text,Chondrogenic responses to PEMF exposure were modulated by both micromechanical environment as well as the degree of cross-alignment of cells with the fields. Our results indicate that the efficacy of ,"[83.0, 281.0, 1045.0, 643.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
24,4,paragraph_title,Acknowledgements,"[85.0, 789.0, 318.0, 818.0]",sub_subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level sub_subsection_heading: Acknowledgements""]",sub_subsection_heading,0.6,body_zone,heading_like,short_fragment,True,True
24,5,text,This work was supported by funding from Singapore Ministry of Education (MOE2019-T2-1-127). CC was supported by the National University of Singapore Research Scholarship.,"[85.0, 845.0, 1042.0, 929.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
24,6,text,"Authors' contributions: CC conducted all experimental work, data acquisition and analyses, interpretation of data as well as the manuscript writing. AF-O provided the PEMF device and expertise, interp","[83.0, 1011.0, 1058.0, 1262.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
24,7,text,"Conflicts of interest statement: AF-O is an inventor on patent WO 2019/17863 A1, System and Method for Applying Pulsed Electromagnetic Fields, wherein field directionality effects are described, as we","[83.0, 1340.0, 1006.0, 1537.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,body_zone,body_like,none,True,True
24,8,number,23,"[1027.0, 1561.0, 1055.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
25,0,header,Journal Pre-proof,"[475.0, 53.0, 713.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p25 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
25,1,text,conflicts of interest.,"[84.0, 102.0, 296.0, 130.0]",body_paragraph,0.6,"[""default body_paragraph for text label"", ""promoted in tail spread from body_paragraph""]",body_paragraph,0.6,tail_nonref_hold_zone,unknown_like,none,True,True
25,2,number,24,"[1025.0, 1560.0, 1057.0, 1585.0]",noise,0.9,"[""page number label""]",noise,0.9,tail_nonref_hold_zone,unknown_like,short_fragment,False,False
26,0,header,Journal Pre-proof,"[475.0, 53.0, 713.0, 80.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p26 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
26,1,paragraph_title,References,"[85.0, 102.0, 222.0, 128.0]",reference_heading,0.9,"[""references heading: References""]",reference_heading,0.9,reference_zone,heading_like,short_fragment,True,True
26,2,reference_content,"[1] M. Pumberger, T.H. Qazi, M.C. Ehrentraut, M. Textor, J. Kueper, G. Stoltenburg-Didinger, T. Winkler, P. von Roth, S. Reinke, C. Borselli, C. Perka, D.J. Mooney, G.N. Duda, S. Geissler, Synthetic n","[85.0, 141.0, 1043.0, 234.0]",reference_item,0.85,"[""reference content label: [1] M. Pumberger, T.H. Qazi, M.C. Ehrentraut, M. Textor, J. ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,3,reference_content,"[2] G. Chamberlain, J. Fox, B. Ashton, J. Middleton, Concise Review: Mesenchymal Stem Cells: Their Phenotype, Differentiation Capacity, Immunological Features, and Potential for Homing, Stem Cells. 25","[85.0, 234.0, 1052.0, 301.0]",reference_item,0.85,"[""reference content label: [2] G. Chamberlain, J. Fox, B. Ashton, J. Middleton, Concise""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,4,reference_content,"[3] H. Afizah, J.H. Hui, Mesenchymal stem cell therapy for osteoarthritis, J Clin Orthop Trauma. 7 (2016) 177–82. https://doi.org/10.1016/j.jcot.2016.06.006.","[85.0, 302.0, 1034.0, 348.0]",reference_item,0.85,"[""reference content label: [3] H. Afizah, J.H. Hui, Mesenchymal stem cell therapy for o""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,5,reference_content,"[4] K. Pelttari, E. Steck, W. Richter, The use of mesenchymal stem cells for chondrogenesis, Inj. Int J Care Inj. 39S1 (2008) S58–S65. https://doi.org/10.1016/j.injury.2008.01.038.","[86.0, 349.0, 1053.0, 394.0]",reference_item,0.85,"[""reference content label: [4] K. Pelttari, E. Steck, W. Richter, The use of mesenchyma""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,6,reference_content,"[5] H. Nejadnik, J.H. Hui, E.P. Feng Choong, B.C. Tai, E.H. Lee, Autologous bone marrow-derived mesenchymal stem cells versus autologous chondrocyte implantation: an observational cohort study, Am J S","[86.0, 395.0, 1034.0, 463.0]",reference_item,0.85,"[""reference content label: [5] H. Nejadnik, J.H. Hui, E.P. Feng Choong, B.C. Tai, E.H. ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,7,reference_content,"[6] M. Lo Monaco, G. Merckx, J. Ratajczak, P. Gervois, P. Hilkens, P. Clegg, A. Bronckaers, J.M. Vandeweerd, I. Lambrichts, Stem Cells for Cartilage Repair: Preclinical Studies and Insights in Transla","[85.0, 463.0, 975.0, 554.0]",reference_item,0.85,"[""reference content label: [6] M. Lo Monaco, G. Merckx, J. Ratajczak, P. Gervois, P. Hi""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,8,reference_content,"[7] S. Wakitani, K. Imoto, T. Yamamoto, M. Saito, N. Murata, M. Yoneda, Human autologous culture expanded bone marrow mesenchymal cell transplantation for repair of cartilage defects in osteoarthritic","[86.0, 556.0, 1053.0, 625.0]",reference_item,0.85,"[""reference content label: [7] S. Wakitani, K. Imoto, T. Yamamoto, M. Saito, N. Murata,""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,9,reference_content,"[8] Z. Ge, C. Li, B. Heng, G. Cao, Z. Yang, Functional biomaterials for cartilage regeneration, J Biomed Mater Res A. 100 (2012) 2526–36.","[86.0, 625.0, 1024.0, 671.0]",reference_item,0.85,"[""reference content label: [8] Z. Ge, C. Li, B. Heng, G. Cao, Z. Yang, Functional bioma""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,10,reference_content,"[9] C. O'Conor, N. Case, F. Guliak, Mechanical regulation of chondrogenesis, Stem Cell Res Ther. 4 (2013) 6.","[86.0, 671.0, 1002.0, 715.0]",reference_item,0.85,"[""reference content label: [9] C. O'Conor, N. Case, F. Guliak, Mechanical regulation of""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,11,reference_content,"[10] D. Discher, D. Mooney, P. Zandstra, Growth factors, matrices, and forces combine and control stem cells, Science. 324 (2009) 1673–7.","[86.0, 717.0, 1023.0, 761.0]",reference_item,0.85,"[""reference content label: [10] D. Discher, D. Mooney, P. Zandstra, Growth factors, mat""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,12,reference_content,"[11] T. Zhang, F. Wen, Y. Wu, G.S. Goh, Z. Ge, L.P. Tan, J.H. Hui, Z. Yang, Cross-talk between TGF-beta/SMAD and integrin signaling pathways in regulating hypertrophy of mesenchymal stem cell chondrog","[86.0, 763.0, 1002.0, 854.0]",reference_item,0.85,"[""reference content label: [11] T. Zhang, F. Wen, Y. Wu, G.S. Goh, Z. Ge, L.P. Tan, J.H""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,13,reference_content,"[12] Y.N. Wu, J.B. Law, A.Y. He, H.Y. Low, J.H. Hui, C.T. Lim, Z. Yang, E.H. Lee, Substrate topography determines the fate of chondrogenesis from human mesenchymal stem cells resulting in specific car","[86.0, 855.0, 1017.0, 946.0]",reference_item,0.85,"[""reference content label: [12] Y.N. Wu, J.B. Law, A.Y. He, H.Y. Low, J.H. Hui, C.T. Li""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,14,reference_content,"[13] Y. Wu, Z. Yang, J.B.K. Law, A.Y. He, A.A. Abbas, V. Denslin, T. Kamarul, J.H.P. Hui, E.H. Lee, The Combined Effect of Substrate Stiffness and Surface Topography on Chondrogenic Differentiation of","[85.0, 947.0, 1022.0, 1037.0]",reference_item,0.85,"[""reference content label: [13] Y. Wu, Z. Yang, J.B.K. Law, A.Y. He, A.A. Abbas, V. Den""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,15,reference_content,"[14] B. Geiger, A. Bershadsky, R. Pankov, K.M. Yamada, Transmembrane extracellular matrix-cytoskeleton crosstalk, Nat Rev Mol Cell Biol. 2 (2001) 793–805.","[84.0, 1039.0, 1051.0, 1084.0]",reference_item,0.85,"[""reference content label: [14] B. Geiger, A. Bershadsky, R. Pankov, K.M. Yamada, Trans""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
